Date,AAPL,AMZN,GOOGL,FB
2017-06-20,34.46345138549805,992.5900268554688,968.989990234375,152.25
2017-06-21,34.6678352355957,1002.22998046875,978.5900268554688,153.91000366210938
2017-06-22,34.61080551147461,1001.2999877929688,976.6199951171875,153.39999389648438
2017-06-23,34.76527786254883,1003.739990234375,986.0900268554688,155.07000732421875
2017-06-26,34.65596389770508,993.97998046875,972.0900268554688,153.58999633789062
2017-06-27,34.159244537353516,976.780029296875,948.0900268554688,150.5800018310547
2017-06-28,34.65834426879883,990.3300170898438,961.010009765625,153.24000549316406
2017-06-29,34.147361755371094,975.9299926757812,937.8200073242188,151.0399932861328
2017-06-30,34.22816848754883,968.0,929.6799926757812,150.97999572753906
2017-07-03,34.10457992553711,953.6599731445312,919.4600219726562,148.42999267578125
2017-07-05,34.24480056762695,971.4000244140625,932.260009765625,150.33999633789062
2017-07-06,33.92157745361328,965.1400146484375,927.6900024414062,148.82000732421875
2017-07-07,34.26619338989258,978.760009765625,940.8099975585938,151.44000244140625
2017-07-10,34.4753303527832,996.469970703125,951.0,153.5
2017-07-11,34.587039947509766,994.1300048828125,953.530029296875,155.27000427246094
2017-07-12,34.63694763183594,1006.510009765625,967.6599731445312,158.89999389648438
2017-07-13,35.1193962097168,1000.6300048828125,968.8499755859375,159.25999450683594
2017-07-14,35.42123031616211,1001.8099975585938,976.9099731445312,159.97000122070312
2017-07-17,35.54481506347656,1010.0399780273438,975.9600219726562,159.72999572753906
2017-07-18,35.66840744018555,1024.449951171875,986.9500122070312,162.86000061035156
2017-07-19,35.89179992675781,1026.8699951171875,992.77001953125,164.13999938964844
2017-07-20,35.730194091796875,1028.699951171875,992.1900024414062,164.52999877929688
2017-07-21,35.71356201171875,1025.6700439453125,993.8400268554688,164.42999267578125
2017-07-24,36.14609909057617,1038.949951171875,998.3099975585938,166.0
2017-07-25,36.30057907104492,1039.8699951171875,969.030029296875,165.27999877929688
2017-07-26,36.471702575683594,1052.800048828125,965.3099975585938,165.61000061035156
2017-07-27,35.78247833251953,1046.0,952.510009765625,170.44000244140625
2017-07-28,35.530555725097656,1020.0399780273438,958.3300170898438,172.4499969482422
2017-07-31,35.34754943847656,987.780029296875,945.5,169.25
2017-08-01,35.6612663269043,996.1900024414062,946.5599975585938,169.86000061035156
2017-08-02,37.3463020324707,995.8900146484375,947.6400146484375,169.3000030517578
2017-08-03,36.97317123413086,986.9199829101562,940.2999877929688,168.58999633789062
2017-08-04,37.168052673339844,987.5800170898438,945.7899780273438,169.6199951171875
2017-08-07,37.743186950683594,992.27001953125,945.75,171.97999572753906
2017-08-08,38.04503631591797,989.8400268554688,944.1900024414062,171.22999572753906
2017-08-09,38.27793502807617,982.010009765625,940.0800170898438,171.17999267578125
2017-08-10,37.058712005615234,956.9199829101562,923.5900268554688,167.39999389648438
2017-08-11,37.574073791503906,967.989990234375,930.0900268554688,168.0800018310547
2017-08-14,38.139549255371094,983.2999877929688,938.9299926757812,170.75
2017-08-15,38.557098388671875,982.739990234375,938.0800170898438,171.0
2017-08-16,38.402000427246094,978.1799926757812,944.27001953125,170.0
2017-08-17,37.66474533081055,960.5700073242188,927.6599731445312,166.91000366210938
2017-08-18,37.57883834838867,958.469970703125,926.1799926757812,167.41000366210938
2017-08-21,37.50965881347656,953.2899780273438,920.8699951171875,167.77999877929688
2017-08-22,38.12284851074219,966.9000244140625,940.4000244140625,169.63999938964844
2017-08-23,38.170562744140625,958.0,942.5800170898438,168.7100067138672
2017-08-24,38.001163482666016,952.4500122070312,936.8900146484375,167.74000549316406
2017-08-25,38.14193344116211,945.260009765625,930.5,166.32000732421875
2017-08-28,38.52607727050781,946.02001953125,928.1300048828125,167.24000549316406
2017-08-29,38.86965560913086,954.0599975585938,935.75,168.0500030517578
2017-08-30,38.974632263183594,967.5900268554688,943.6300048828125,169.9199981689453
2017-08-31,39.129722595214844,980.5999755859375,955.239990234375,171.97000122070312
2017-09-01,39.14165115356445,978.25,951.989990234375,172.02000427246094
2017-09-05,38.6716194152832,965.27001953125,941.47998046875,170.72000122070312
2017-09-06,38.631065368652344,967.7999877929688,942.02001953125,172.08999633789062
2017-09-07,38.47596740722656,979.469970703125,949.8900146484375,173.2100067138672
2017-09-08,37.84846496582031,965.9000244140625,941.4099731445312,170.9499969482422
2017-09-11,38.533233642578125,977.9600219726562,943.2899780273438,173.50999450683594
2017-09-12,38.38053512573242,982.5800170898438,946.6500244140625,172.9600067138672
2017-09-13,38.09183120727539,999.5999755859375,950.4400024414062,173.0500030517578
2017-09-14,37.764957427978516,992.2100219726562,940.1300048828125,170.9600067138672
2017-09-15,38.146705627441406,986.7899780273438,935.2899780273438,171.63999938964844
2017-09-18,37.85800552368164,974.1900024414062,929.75,170.00999450683594
2017-09-19,37.87232208251953,969.8599853515625,936.8599853515625,172.52000427246094
2017-09-20,37.2376594543457,973.2100219726562,947.5399780273438,172.1699981689453
2017-09-21,36.59821701049805,964.6500244140625,947.5499877929688,171.11000061035156
2017-09-22,36.24032974243164,955.0999755859375,943.260009765625,170.5399932861328
2017-09-25,35.92060852050781,939.7899780273438,934.280029296875,162.8699951171875
2017-09-26,36.53857421875,938.5999755859375,937.4299926757812,164.2100067138672
2017-09-27,36.798641204833984,950.8699951171875,959.9000244140625,167.67999267578125
2017-09-28,36.57197952270508,956.4000244140625,964.8099975585938,168.72999572753906
2017-09-29,36.77239227294922,961.3499755859375,973.719970703125,170.8699951171875
2017-10-02,36.69843292236328,959.1900024414062,967.469970703125,169.47000122070312
2017-10-03,36.858299255371094,957.0999755859375,972.0800170898438,169.9600067138672
2017-10-04,36.619693756103516,965.4500122070312,966.780029296875,168.4199981689453
2017-10-05,37.07541275024414,980.8499755859375,985.1900024414062,171.24000549316406
2017-10-06,37.05394744873047,989.5800170898438,993.6400146484375,172.22999572753906
2017-10-09,37.18277359008789,990.989990234375,992.3099975585938,172.5
2017-10-10,37.19709777832031,987.2000122070312,987.7999877929688,171.58999633789062
2017-10-11,37.35218048095703,995.0,1005.6500244140625,172.74000549316406
2017-10-12,37.220951080322266,1000.9299926757812,1005.6500244140625,172.5500030517578
2017-10-13,37.45716857910156,1002.9400024414062,1007.8699951171875,173.74000549316406
2017-10-16,38.146705627441406,1006.3400268554688,1009.3499755859375,174.52000427246094
2017-10-17,38.287479400634766,1009.1300048828125,1011.0,176.11000061035156
2017-10-18,38.11807632446289,997.0,1012.739990234375,176.02999877929688
2017-10-19,37.216182708740234,986.6099853515625,1001.8400268554688,174.55999755859375
2017-10-20,37.28060531616211,982.9099731445312,1005.0700073242188,174.97999572753906
2017-10-23,37.26152038574219,966.2999877929688,985.5399780273438,171.27000427246094
2017-10-24,37.48341751098633,975.9000244140625,988.489990234375,171.8000030517578
2017-10-25,37.31877899169922,972.9099731445312,991.4600219726562,170.60000610351562
2017-10-26,37.557373046875,972.4299926757812,991.4199829101562,170.6300048828125
2017-10-27,38.90305709838867,1100.949951171875,1033.6700439453125,177.8800048828125
2017-10-30,39.778709411621094,1110.8499755859375,1033.1300048828125,179.8699951171875
2017-10-31,40.33224868774414,1105.280029296875,1033.0400390625,180.05999755859375
2017-11-01,39.81925964355469,1103.6800537109375,1042.5999755859375,182.66000366210938
2017-11-02,40.1103630065918,1094.219970703125,1042.969970703125,178.9199981689453
2017-11-03,41.15779113769531,1111.5999755859375,1049.989990234375,178.9199981689453
2017-11-06,41.57532501220703,1120.6600341796875,1042.6800537109375,180.1699981689453
2017-11-07,41.708946228027344,1123.1700439453125,1052.3900146484375,180.25
2017-11-08,42.05013656616211,1132.8800048828125,1058.2900390625,179.55999755859375
2017-11-09,41.9642448425293,1129.1300048828125,1047.719970703125,179.3000030517578
2017-11-10,41.82535934448242,1125.3499755859375,1044.1500244140625,178.4600067138672
2017-11-13,41.65774917602539,1129.1700439453125,1041.199951171875,178.77000427246094
2017-11-14,41.02796936035156,1136.8399658203125,1041.6400146484375,178.07000732421875
2017-11-15,40.486820220947266,1126.68994140625,1036.4100341796875,177.9499969482422
2017-11-16,40.97051239013672,1137.2900390625,1048.469970703125,179.58999633789062
2017-11-17,40.74302673339844,1129.8800048828125,1035.8900146484375,179.0
2017-11-20,40.70232009887695,1126.31005859375,1034.6600341796875,178.74000549316406
2017-11-21,41.45899200439453,1139.489990234375,1050.300048828125,181.86000061035156
2017-11-22,41.894805908203125,1156.1600341796875,1051.9200439453125,180.8699951171875
2017-11-24,41.89720153808594,1186.0,1056.52001953125,182.77999877929688
2017-11-27,41.68647003173828,1195.8299560546875,1072.010009765625,183.02999877929688
2017-11-28,41.44223403930664,1193.5999755859375,1063.2900390625,182.4199981689453
2017-11-29,40.58259963989258,1161.27001953125,1037.3800048828125,175.1300048828125
2017-11-30,41.15010070800781,1176.75,1036.1700439453125,177.17999267578125
2017-12-01,40.95853805541992,1162.3499755859375,1025.0699462890625,175.10000610351562
2017-12-04,40.659217834472656,1133.949951171875,1011.8699951171875,171.47000122070312
2017-12-05,40.620906829833984,1141.5699462890625,1019.5999755859375,172.8300018310547
2017-12-06,40.47005844116211,1152.3499755859375,1032.719970703125,176.05999755859375
2017-12-07,40.544288635253906,1159.7900390625,1044.5699462890625,180.13999938964844
2017-12-08,40.55625534057617,1162.0,1049.3800048828125,179.0
2017-12-11,41.34645462036133,1168.9200439453125,1051.969970703125,179.0399932861328
2017-12-12,41.11417770385742,1165.0799560546875,1048.77001953125,176.9600067138672
2017-12-13,41.250675201416016,1164.1300048828125,1051.3900146484375,178.3000030517578
2017-12-14,41.23869323730469,1174.260009765625,1057.469970703125,178.38999938964844
2017-12-15,41.65774917602539,1179.1400146484375,1072.0,180.17999267578125
2017-12-18,42.24440383911133,1190.5799560546875,1085.0899658203125,180.82000732421875
2017-12-19,41.79423141479492,1187.3800048828125,1079.780029296875,179.50999450683594
2017-12-20,41.74873352050781,1177.6199951171875,1073.56005859375,177.88999938964844
2017-12-21,41.90677261352539,1174.760009765625,1070.8499755859375,177.4499969482422
2017-12-22,41.90677261352539,1168.3599853515625,1068.8599853515625,177.1999969482422
2017-12-26,40.84359359741211,1176.760009765625,1065.8499755859375,175.99000549316406
2017-12-27,40.850791931152344,1182.260009765625,1060.199951171875,177.6199951171875
2017-12-28,40.965721130371094,1186.0999755859375,1055.949951171875,177.9199981689453
2017-12-29,40.522735595703125,1169.469970703125,1053.4000244140625,176.4600067138672
